src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.129,192.168.10.130,19110,80,6,2025-06-22 13:39:40,90.83059811592102,3.3028517506526827,0.05504752917754471,0.04403802334203577,0.011009505835508943,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,22.707649528980255,33.13584780693054,0.0,13.525507291361647,90.83059811592102,57.69475030899048,0.0,30.27686603864034,23.640380508327286,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0.25,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.129,192.168.10.130,20140,80,6,2025-06-22 13:39:41,90.86680340766907,1.9809214504051562,0.0330153575067526,0.0330153575067526,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.433401703834534,90.86680340766907,0.0,45.433401703834534,90.86680340766907,90.86680340766907,0.0,45.433401703834534,45.433401703834534,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,20332,80,6,2025-06-22 13:39:41,90.88531398773193,3.3008633280454442,0.0550143888007574,0.0550143888007574,0.0,5,0,300,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,100,0,20,5,22.721328496932983,63.674142360687256,0.0,25.015174695468268,90.88531398773193,63.674142360687256,0.0,22.721328496932983,25.015174695468268,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,5,0,300,0
192.168.10.130,192.168.10.129,80,20467,6,2025-06-22 13:39:41,90.86991262435913,2.641138227920604,0.0440189704653434,0.03301422784900755,0.01100474261633585,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.289970874786377,69.39105939865112,0.0,29.005822711841923,90.86991262435913,90.86991262435913,0.0,45.434956312179565,45.434956312179565,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0.3333333333333333,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.130,192.168.10.129,80,20468,6,2025-06-22 13:39:41,90.86991262435913,3.301422784900755,0.05502371308167925,0.03301422784900755,0.0220094852326717,3,2,180,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,40,20,3,22.717478156089783,46.94209337234497,0.0,16.617175498316925,90.86991262435913,90.86991262435913,0.0,45.434956312179565,45.434956312179565,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0.6666666666666666,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,2,180,120
192.168.10.129,192.168.10.130,23440,80,6,2025-06-22 13:39:41,90.86783123016357,2.6411987251252014,0.04401997875208669,0.03301498406406502,0.011004994688021673,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.28927707672119,51.81557297706604,0.0,22.042470824275554,51.81557297706604,51.81557297706604,0.0,25.90778648853302,25.90778648853302,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,23441,80,6,2025-06-22 13:39:41,90.86783146858215,3.301498397744046,0.0550249732957341,0.044019978636587284,0.011004994659146821,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,22.71695786714554,51.81557297706604,0.0,18.644317982893526,69.4325110912323,51.81557297706604,0.0,23.1441703637441,21.51164216559635,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0.25,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.129,192.168.10.130,23442,80,6,2025-06-22 13:39:41,90.86390256881714,3.3016411525224827,0.05502735254204138,0.05502735254204138,0.0,5,0,300,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,100,0,20,5,22.715975642204285,51.81557297706604,0.0,18.6443855799584,90.86390256881714,51.81557297706604,0.0,22.715975642204285,18.6443855799584,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,5,0,300,0
192.168.10.130,192.168.10.129,80,23529,6,2025-06-22 13:39:41,90.83764958381653,1.981557215809649,0.03302595359682748,0.022017302397884988,0.011008651198942494,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.418824791908264,90.83764958381653,0.0,45.418824791908264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,23530,6,2025-06-22 13:39:41,90.83756566047668,1.9815590465379214,0.03302598410896535,0.022017322739310237,0.011008661369655118,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.41878283023834,90.83756566047668,0.0,45.41878283023834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,23750,6,2025-06-22 13:39:41,90.81640219688416,3.964041641063285,0.06606736068438808,0.04404490712292539,0.022022453561462697,4,2,240,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,40,20,4,18.16328043937683,36.179949045181274,0.0,12.606991483518899,63.59380102157593,36.179949045181274,0.0,21.197933673858643,15.410503095526114,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,2,240,120
192.168.10.129,192.168.10.130,24749,80,6,2025-06-22 13:39:41,90.89181232452393,2.640501865482602,0.04400836442471004,0.03300627331853253,0.01100209110617751,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.29727077484131,63.673609256744385,0.0,26.08566173722829,63.673609256744385,63.673609256744385,0.0,31.836804628372192,31.836804628372192,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,25076,80,6,2025-06-22 13:39:41,90.89828515052795,3.30039229566541,0.055006538261090164,0.0330039229566541,0.022002615304436066,3,2,180,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,40,20,3,22.72457128763199,41.6546733379364,0.0,16.015697494652784,41.6546733379364,41.6546733379364,0.0,20.8273366689682,20.8273366689682,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0.6666666666666666,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,2,180,120
192.168.10.130,192.168.10.129,80,25030,6,2025-06-22 13:39:41,90.89265060424805,2.6404775128076543,0.044007958546794235,0.033005968910095676,0.011001989636698559,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.297550201416016,54.585047245025635,0.0,22.68586049951473,90.89265060424805,90.89265060424805,0.0,45.44632530212402,45.44632530212402,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0.3333333333333333,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,25290,80,6,2025-06-22 13:39:41,90.89946579933167,1.9802096570882537,0.03300349428480423,0.02200232952320282,0.01100116476160141,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.44973289966583,90.89946579933167,0.0,45.44973289966583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,26024,80,6,2025-06-22 13:39:41,90.98645091056824,2.637755375642678,0.043962589594044636,0.032971942195533475,0.010990647398511159,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.32881697018941,57.897756814956665,0.0,23.7170859980948,57.897756814956665,57.897756814956665,0.0,28.948878407478333,28.948878407478333,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.130,192.168.10.129,80,26026,6,2025-06-22 13:39:41,90.98152351379395,1.978423673821089,0.03297372789701815,0.03297372789701815,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.49076175689697,90.98152351379395,0.0,45.49076175689697,90.98152351379395,90.98152351379395,0.0,45.49076175689697,45.49076175689697,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,26870,80,6,2025-06-22 13:39:41,90.9535493850708,1.9790321677049951,0.03298386946174992,0.03298386946174992,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.4767746925354,90.9535493850708,0.0,45.4767746925354,90.9535493850708,90.9535493850708,0.0,45.4767746925354,45.4767746925354,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,27078,80,6,2025-06-22 13:39:41,90.98664283752441,1.9783123586769484,0.032971872644615804,0.02198124842974387,0.010990624214871935,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.49332141876221,90.98664283752441,0.0,45.49332141876221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,27079,80,6,2025-06-22 13:39:41,90.98664283752441,1.9783123586769484,0.032971872644615804,0.02198124842974387,0.010990624214871935,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.49332141876221,90.98664283752441,0.0,45.49332141876221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,27087,6,2025-06-22 13:39:41,90.98565363883972,2.637778489262283,0.04396297482103805,0.04396297482103805,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,30.328551212946575,85.9854142665863,0.0,39.40825126944579,90.98565363883972,85.9854142665863,0.0,30.328551212946575,39.40825126944579,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.129,192.168.10.130,28140,80,6,2025-06-22 13:39:41,90.96505117416382,1.9787819352222182,0.0329796989203703,0.0329796989203703,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.48252558708191,90.96505117416382,0.0,45.48252558708191,90.96505117416382,90.96505117416382,0.0,45.48252558708191,45.48252558708191,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,28835,80,6,2025-06-22 13:39:41,90.95962738990784,2.6385332359730898,0.043975553932884826,0.03298166544966362,0.010993888483221206,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.319875796635944,51.76662492752075,0.0,22.045334301789744,51.76662492752075,51.76662492752075,0.0,25.883312463760376,25.883312463760376,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,28836,80,6,2025-06-22 13:39:41,90.95962762832642,1.9788999217928291,0.03298166536321382,0.021987776908809212,0.010993888454404606,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.47981381416321,90.95962762832642,0.0,45.47981381416321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,28837,80,6,2025-06-22 13:39:41,90.95961356163025,2.6385336371002337,0.043975560618337226,0.03298167046375292,0.010993890154584306,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.319871187210083,66.12944054603577,0.0,27.274876305793452,24.830173015594482,24.830173015594482,0.0,12.415086507797241,12.415086507797241,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,28838,80,6,2025-06-22 13:39:41,90.95961332321167,2.63853364401622,0.04397556073360367,0.03298167055020275,0.010993890183400917,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.319871107737224,66.12944030761719,0.0,27.274876201452415,24.830173015594482,24.830173015594482,0.0,12.415086507797241,12.415086507797241,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,28839,80,6,2025-06-22 13:39:41,90.95961356163025,2.6385336371002337,0.043975560618337226,0.03298167046375292,0.010993890154584306,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.319871187210083,66.12944054603577,0.0,27.274876305793452,24.830173015594482,24.830173015594482,0.0,12.415086507797241,12.415086507797241,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.129,192.168.10.130,28840,80,6,2025-06-22 13:39:41,90.95961356163025,3.298167046375292,0.054969450772921535,0.043975560618337226,0.010993890154584306,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,22.739903390407562,33.11232805252075,0.0,13.552496538714003,57.94250130653381,33.11232805252075,0.0,19.314167102177937,14.069501534992876,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0.25,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.129,192.168.10.130,28846,80,6,2025-06-22 13:39:41,90.95975232124329,2.638529612002351,0.04397549353337252,0.02198774676668626,0.02198774676668626,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,30.31991744041443,57.953718185424805,0.0,23.735624141149884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.129,192.168.10.130,30640,80,6,2025-06-22 13:39:41,91.03070950508118,3.295591143154328,0.05492651905257213,0.03295591143154328,0.021970607621028853,3,2,180,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,40,20,3,22.757677376270294,48.67915678024292,0.0,17.802509960355355,15.139318466186523,15.139318466186523,0.0,7.569659233093262,7.569659233093262,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0.6666666666666666,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,2,180,120
192.168.10.130,192.168.10.129,80,30840,6,2025-06-22 13:39:41,90.98581886291504,1.978330274426604,0.0329721712404434,0.021981447493628934,0.010990723746814467,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.49290943145752,90.98581886291504,0.0,45.49290943145752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,30846,6,2025-06-22 13:39:41,90.98836994171143,3.297124678595569,0.054952077976592816,0.043961662381274254,0.010990415595318563,4,1,240,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,80,20,20,4,22.747092485427856,75.5002224445343,0.0,30.687504886071313,80.38180208206177,75.5002224445343,0.0,26.793934027353924,34.49815795538993,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0.25,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,4,1,240,60
192.168.10.130,192.168.10.129,80,30847,6,2025-06-22 13:39:41,90.98837018013,1.9782748019736298,0.032971246699560496,0.02198083113304033,0.010990415566520166,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.494185090065,90.98837018013,0.0,45.494185090065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,30877,6,2025-06-22 13:39:41,90.99065661430359,1.9782250914288302,0.0329704181904805,0.021980278793653666,0.010990139396826833,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.495328307151794,90.99065661430359,0.0,45.495328307151794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.130,192.168.10.129,80,31654,6,2025-06-22 13:39:41,91.05420184135437,2.6357926943136243,0.043929878238560406,0.021964939119280203,0.021964939119280203,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,30.35140061378479,81.10534620285034,0.0,36.117559688442576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.129,192.168.10.130,31957,80,6,2025-06-22 13:39:41,91.07069063186646,1.976486603440958,0.03294144339068263,0.02196096226045509,0.010980481130227544,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.53534531593323,91.07069063186646,0.0,45.53534531593323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,32039,80,6,2025-06-22 13:39:41,91.12427067756653,1.9753244515603392,0.03292207419267232,0.021948049461781548,0.010974024730890774,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.562135338783264,91.12427067756653,0.0,45.562135338783264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,32210,80,6,2025-06-22 13:39:41,91.18281960487366,2.632074781631036,0.04386791302718394,0.02193395651359197,0.02193395651359197,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,30.394273201624554,69.72184467315674,0.0,29.15632315229179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.129,192.168.10.130,32221,80,6,2025-06-22 13:39:41,91.18155097961426,2.6321114021591665,0.04386852336931944,0.02193426168465972,0.02193426168465972,2,2,120,120,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,40,20,2,30.393850326538086,69.72402000427246,0.0,29.157653015391695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,2,120,120
192.168.10.129,192.168.10.130,32237,80,6,2025-06-22 13:39:41,91.17946863174438,2.6321715140643334,0.04386952523440556,0.032902143925804164,0.01096738130860139,3,1,180,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,60,20,20,3,30.393156210581463,63.767690658569336,0.0,26.11827017150521,63.767690658569336,63.767690658569336,0.0,31.883845329284668,31.883845329284668,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0.3333333333333333,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,3,1,180,60
192.168.10.130,192.168.10.129,80,32350,6,2025-06-22 13:39:41,91.04908156394958,1.9769556914593862,0.0329492615243231,0.021966174349548735,0.010983087174774368,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.52454078197479,91.04908156394958,0.0,45.52454078197479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,32563,80,6,2025-06-22 13:39:41,91.07456564903259,2.635203344530574,0.04392005574217623,0.04392005574217623,0.0,4,0,240,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,80,0,20,4,30.358188549677532,63.75648069381714,0.0,26.117093763970818,91.07456564903259,63.75648069381714,0.0,30.358188549677532,26.117093763970818,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,4,0,240,0
192.168.10.130,192.168.10.129,80,32583,6,2025-06-22 13:39:41,91.0737943649292,1.9764192461197665,0.032940320768662774,0.021960213845775182,0.010980106922887591,2,1,120,60,60,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,45.5368971824646,91.0737943649292,0.0,45.5368971824646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0.5,60.0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,60.0,0,2,1,120,60
192.168.10.129,192.168.10.130,33703,80,6,2025-06-22 13:39:42,91.10563230514526,1.9757285630499308,0.032928809384165515,0.032928809384165515,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.55281615257263,91.10563230514526,0.0,45.55281615257263,91.10563230514526,91.10563230514526,0.0,45.55281615257263,45.55281615257263,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,33704,80,6,2025-06-22 13:39:42,91.1056318283081,1.9757285733906833,0.03292880955651139,0.03292880955651139,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.55281591415405,91.1056318283081,0.0,45.55281591415405,91.1056318283081,91.1056318283081,0.0,45.55281591415405,45.55281591415405,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,33705,80,6,2025-06-22 13:39:42,91.1056318283081,1.9757285733906833,0.03292880955651139,0.03292880955651139,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.55281591415405,91.1056318283081,0.0,45.55281591415405,91.1056318283081,91.1056318283081,0.0,45.55281591415405,45.55281591415405,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
192.168.10.129,192.168.10.130,33706,80,6,2025-06-22 13:39:42,91.1056318283081,1.9757285733906833,0.03292880955651139,0.03292880955651139,0.0,3,0,180,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,60,0,20,3,45.55281591415405,91.1056318283081,0.0,45.55281591415405,91.1056318283081,91.1056318283081,0.0,45.55281591415405,45.55281591415405,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,60.0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,3,0,180,0
